,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.homepage,catalog.title.en,publisher.resource,catalog.title.nl,catalog.title.no,catalog.title.sv,catalog.title.sl,catalog.title.fr,catalog.title.ga,catalog.title.it,catalog.title.es,catalog.title.sk,catalog.title.lv,catalog.title.ro,catalog.title.pt,catalog.title.fi,catalog.title.hu,catalog.title.da,catalog.title.cs,catalog.title.hr,catalog.title.pl,category
78,gml_4003a38b-ec0a-4e3a-910b-22f04754554b_wfs,gdi-de,GDI-DE,de,Surround the development plans of the city of Villingen-Schwenningen as a Web Feature Service (WFS),V – Clarification and Supplementary Statute Weiherstraße/V_C_IV_13_2002(WFS),,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
79,292753cf-0450-4581-a5e0-55565f02dbbb,gdi-de,GDI-DE,de,WMS service of the construction plan “Muehlhalden” of the city of Haigerloch from XPlanung 5.0. Description: Usage: WR.,WMS XPlanung BPL “Muehlhalden”,,,,,,,,,,,,,,,,,,,,,,,,,
80,c0594b01-60f5-4609-ba63-fce44ab42306,gdi-de,GDI-DE,de,Gewerbegebiet Mittelösch II - 1. Änderung,WMS XPlanung Gewerbegebiet Mittelösch II - 1. Änderung,,,,,,,,,,,,,,,,,,,,,,,,,
81,4927f7d0-7c4a-4508-a94a-dc9fd3c366bd,gdi-de,GDI-DE,de,WFS service of the town of Kandern’s commercial area “Sittenkircher Strasse (original)” developed after INSPIRE based on an XPlanung dataset in version 5.0.,WFS INSPIRE BPL Gewerbegebiet Sitzenkircher Strasse (original),,,,,,,,,,,,,,,,,,,,,,,,,
82,63b8963b-b21a-46e8-854c-11c6c252997c,gdi-de,GDI-DE,de,Nach INSPIRE transformierter Bebauungsplan „Hochstein“ der Gemeinde Horgenzell basierend auf einem XPlanung-Datensatz in der Version 5.1.,INSPIRE-Datensatz BPL „Hochstein“,,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
83,de-pangaea-dataset669261,gdi-de,GDI-DE,de,,A sugárzás alapmérése Florianopolis állomáson (2000–06),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
84,2035d9ba-eadc-4281-ba3a-d79c949e8a94~~1,gdi-de,GDI-DE,de,Development plan,Development plan – Frankensteiner Straße II,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
85,de-pangaea-dataset674037,gdi-de,GDI-DE,de,,Radiosondimittaukset asemalta Boulder (2004–09),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
86,de-pangaea-dataset680575,gdi-de,GDI-DE,de,,Citi mērījumi 30 m attālumā no stacijas Payerne (1997–12),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
87,de-pangaea-dataset757993,gdi-de,GDI-DE,de,,Ультрафіолетові вимірювання від станції Тораве (2011-02),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
88,de-pangaea-dataset679294,gdi-de,GDI-DE,de,,Mediciones ultravioletas de la estación Toravere (2006-08),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
89,de-pangaea-dataset738685,gdi-de,GDI-DE,de,,Ultraljubičasta mjerenja iz postaje Toravere (2010 – 05),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
90,de-pangaea-dataset823329,gdi-de,GDI-DE,de,,Radiosonde measurements from station Syowa (2012-02),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
91,de-pangaea-dataset829782,gdi-de,GDI-DE,de,,Радіозонди вимірювання від станції Острів Науру (2012-06),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
92,de-pangaea-dataset677582,gdi-de,GDI-DE,de,,Misurazioni dell'ozono dalla stazione Payerne (1996-11),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
93,de-pangaea-dataset677934,gdi-de,GDI-DE,de,,Rozszerzone pomiary ze stacji Neumayer (1995-05),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
94,c3c912dc-6df0-40e4-afe5-43e70aae8c73,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “GUBSER I” of the municipality of Steinenbronn based on an XPlanung dataset in version 5.0.,Inspire data set BPL “GUBSER I”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
95,30303032-3231-4035-312d-303031350000,gdi-de,GDI-DE,de,"Ratio of recipients of basic allowances: Germany,Reporting month in quarter, Nationality, Gender,Age groups","Ratio of recipients of basic allowances: Germany,Reporting month in quarter, Nationality, Gender,Age groups",,,,,,,,,,,,,,,,,,,,,,,,,Population and society
96,e03a261e-0823-44d3-a3a9-090d7ce73d04,gdi-de,GDI-DE,de,Service for the Plan Brühl II – 1. Amendment of the municipality of Unterschneidheim (XPlanGML 5.0),Service for Plan Brühl II – 1st amendment (XPlanGML 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
97,cc070f50-6097-44ae-971e-07bef092fb20,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Neuwiesen — 2nd change” of the municipality of Remchingen, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Neuwiesen — 2nd change,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
98,urn-x-wmo-md-int-wmo-wis-iukd31edzw,gdi-de,GDI-DE,de,"The IUKD31 TTAAii Data Designators decode as: T1 (I): Observational data (Binary coded) - BUFR T1T2 (IU): Upper air T1T2A1 (IUK): Radio soundings from fixed land stations (up to 100 hPa) A2 (D): 90°E - 0° northern hemisphere(The bulletin collects reports from stations: 10238;Bergen;) (Remarks from Volume-C: High resolution 2 sec., BUFR309057)

IUKD31 BUFR bulletin available 10238 Bergen from EDZW (Deutscher Wetterdienst) up to 100 hPa.
at 00, 06, 12, 18 UTC",GTS Bulletin: IUKD31 EDZW - Observational data (Binary coded) - BUFR (details are described in the abstract),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
99,340594db-c08d-46b3-a36d-36e8d8bd8d48,gdi-de,GDI-DE,de,This data set includes the legally binding and INSPIRE-relevant development plans of the municipality of Durlangen with WMS presentation and WFS download services (INSPIRE GML),Development plans of the municipality of Durlangen (INSPIRE),,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
100,1147c4f4-b28d-4f8b-9143-cd23bc96afb6,gdi-de,GDI-DE,de,Circumcision of the Statute Amt Seelow-Land Fichtenhoehe_Carzig_Village,SAT_Fichtenhoehe_Carzig_Village (shp/Umring),,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
101,de-dwd-mosmix-40766,gdi-de,GDI-DE,de,"DWD’s fully automatic MOSMIX product optimizes and interprets the forecast calculations of the NWP models ICON (DWD) and IFS (ECMWF), combines these and calculates statistically optimized weather forecasts in terms of point forecasts (PFCs). Thus, statistically corrected, updated forecasts for the next ten days are calculated for about 5400 locations around the world. Most forecasting locations are spread over Germany and Europe. MOSMIX forecasts (PFCs) include nearly all common meteorological parameters measured by weather stations.
For further information please refer to:
[in German: https://www.dwd.de/DE/leistungen/met_verfahren_mosmix/met_verfahren_mosmix.html ]
[in English: https://www.dwd.de/EN/ourservices/met_application_mosmix/met_application_mosmix.html ]",Model Output Statistics for KERMANSHAH (BAKHTARAN AIRP.) (40766),,,,,,,,,,,,,,,,,,,,,,,,,Science and technology
102,da28103c-78b2-43db-96f1-5564866dfd8f,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “Mahdhalde” of the city of Lauterstein based on an XPlanung dataset in version 5.0.,Inspire data set BPL “Mahdhalde”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
103,2808c799-2519-7616-d97b-19adab5d32e4,gdi-de,GDI-DE,de,Development Plans of Dintesheim: Development Plan -On the Hollow 1.Change- of the Municipality of Dintesheim,Dintesheim - On the Hollow 1.Change,LVermGeo im Auftrag von Dintesheim,Organization,mailto:poststelle@vermkv.rlp.de,,,,,,,,,,,,,,,,,,,,,,
104,aca4ccbd-ddd2-b957-b68e-49476e414eb0,gdi-de,GDI-DE,de,"The presentation service shows the scope of the legally binding development plans and articles of association according to §§ 34 and 35 BauGB of the City of Allendorf — Lumda, LK Giessen, including the link to plans and documents. This is a web map service of the city of Allendorf — Lumda.: The presentation service shows the scope of the legally binding development plans and articles of association according to §§ 34 and 35 BauGB of the City of Allendorf — Lumda, LK Giessen, including the link to plans and documents.
This is a web map service of the city of Allendorf — Lumda.:",Development plans City of Allendorf — Lumda — No. 31 Am Hainstrauch,Allendorf (Lumda),Organization,mailto:info@allendorf-lda.de,,,,,,,,,,,,,,,,,,,,,,
105,5aa78837-079c-40a5-ac68-d7d3723edde5~~1,gdi-de,GDI-DE,de,Bergedorfer Straße — eastern boundary of the parcel 2063 of the area Bergedorf — Rektor-Ritter-Straße — Töpfertwiete.,Development plan Bergedorf 115 Hamburg,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,Organization,mailto:Info@gv.hamburg.de,http://www.geoinfo.hamburg.de,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
106,ccfe252f-f6fb-4d8e-9d4c-6a0b9a03a62f,gdi-de,GDI-DE,de,"Urban development plan “rounding and demarcation set Neuhauser Straße” of the city of Murrhardt, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",Inspire data set BPL “rounding and delimitation set Neuhauser Straße”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
107,7b2e0785-bd5b-47d0-9b7c-dc590f8d0000,gdi-de,GDI-DE,de,"Development plan ‘Herrschaftsbreite Nord (2nd Amendment)’ of the municipality of Illerkirchberg, transformed according to INSPIRE, based on an XPlanung data set in version 5.0.",INSPIRE dataset BPL ‘Northern breadth of rule (2nd amendment)’,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
108,30303032-3232-4032-312d-303032350002,gdi-de,GDI-DE,de,"Recipients of special asylum-seeker benefits: Germany, reference date, residence status","Recipients of special asylum-seeker benefits: Germany, reference date, residence status",,,,,,,,,,,,,,,,,,,,,,,,,Population and society
109,4dca344f-26c8-498b-9558-93b7495cf53e,gdi-de,GDI-DE,de,This data set shows the locations of the police stations within the Ennepe-Ruhr circle.,Ennepe-Ruhr Circle Police Stations,,,,,,,,,,,,,,,,,,,,,,,,,Population and society
110,45e973e3-2696-4b95-b0d8-20d274423316,gdi-de,GDI-DE,de,"WMS service of the building plan “Ladenburger Straße 7” of the city of Schriesheim, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Ladenburger Straße 7,,,,,,,,,,,,,,,,,,,,,,,,,
111,e026b7b8-1d10-4481-a096-f1234e6ebf5b,gdi-de,GDI-DE,de,"Administrative bodies

Publisher: City of Norderstedt

Update: on-going/status: 01.12.2021",WFS Public Institutions City of Norderstedt (Download Service),,,,,,,,,,,,,,,,,,,,,,,,,Government and public sector
112,9987d3f0-fdcb-4e10-84ba-c52d043ccfa9,gdi-de,GDI-DE,de,"WMS service of the ‘Stadionsparkplatz’ development plan of the town of Waldenbuch from XPlanung 5.0. Description: The development plan contains the legally binding stipulations for the urban planning order. In principle, the development plan must be developed from the land use plan. The main use is residential area.",WMS XPlanung BPL “Stadion Parking”,,,,,,,,,,,,,,,,,,,,,,,,,
113,f17d7067-4352-41fb-8444-c47ac058a7c1,gdi-de,GDI-DE,de,"WFS service of the urbanisation plan “12/B “Wölk — Springe” of the city of Geislingen an der Steige, which has been transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WFS INSPIRE BPL 12/B “Wölk — Jumpe”,,,,,,,,,,,,,,,,,,,,,,,,,
114,05602592-eced-4f7e-9bf3-2795d02ddd2e,gdi-de,GDI-DE,de,"WFS service of the development plan “Gewerbegebiet Rebbergfeld — 2. Extension — 1st change” of the municipality of Rheinhausen from XPlanung 5.0. Description: Business area Rebbergfeld — 2. Extension — 1st amendment. WFS service of the development plan “Gewerbegebiet Rebbergfeld — 2. Extension — 1st change” of the municipality of Rheinhausen from XPlanung 5.0.
Description:
Business area Rebbergfeld — 2.
Extension — 1st amendment.",WFS XPlanung BPL “Industrial area Rebbergfeld — 2. Enlargement — 1st amendment»,,,,,,,,,,,,,,,,,,,,,,,,,
115,cfc46217-7f7f-435a-be8b-113cba18b407,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Offenau South 5th Amendment -Am Wiesental-” of the municipality of Offenau, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Offenau Süd 5. Change -Am Wiesental—,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
116,4c116a46-3fcc-4290-bcee-66bd205f642b,gdi-de,GDI-DE,de,"WFS service of the development plan ""Regional business park Dreiländereck I (1st amendment)"" of the municipality of Binzen from XPlanung 5.0. Description: Industrial park and special area furniture market in the area Eulerstraße, Pasteurallee, Hertzallee, Meitner Ring.",WFS XPlanung BPL “Regional business park Dreiländereck I (1st amendment)”,,,,,,,,,,,,,,,,,,,,,,,,,
117,3b909e77-f5a9-4d7b-aadb-140d2b5375f2,gdi-de,GDI-DE,de,"Development plan “Southwest III Amendment Flst. 1468 and Flst. 1580-1587"" of the municipality of Straubenhardt based on an XPlanung dataset in version 5.0.",Inspire data set BPL “Southwest III Modification Flst. 1468 and Flst. 1580-1587»,,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
118,84eac232-f9d4-4075-bf2e-4cb532c3feef,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “Alm II — Recast” of the city of Murrhardt based on an XPlanung dataset in version 5.0.,Inspire dataset BPL “Alm II — Recast”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
119,e9990cf1-b0d3-44a4-a6e5-794c1ee0b254,gdi-de,GDI-DE,de,"WFS service of the urban development plan “Friedhof Harthausen (original script)” of the city of Filderstadt, transformed according to INSPIRE, based on an XPlanung data set in version 5.0.",WFS INSPIRE BPL Cemetery Harthausen (original script),,,,,,,,,,,,,,,,,,,,,,,,,
120,dc0a9976-cc01-4560-9909-7397a2e3b1ba,gdi-de,GDI-DE,de,Articles of Association of the City of Altentreptow on Development Plan No. 35 “Wohngebiet Dutch Gang”,B-Plan No. 35 of the City of Altentreptow of the Office of Treptower Tollensewinkel (WMS),,,,,,,,,,,,,,,,,,,,,,,,,
121,bc18f566-e73c-4f1d-af0a-c49e6b179471,gdi-de,GDI-DE,de,"Web Map Service (WMS) on the topic of biotope network of forest habitats – uncoordinated specialist basis – Hamburg.

For a more detailed description of the data and data responsibility, please use the 
Reference to the data record description.",WMS Biotope Network of Forest Habitats – Uncoordinated Technical Basis – Hamburg,"Behörde für Umwelt, Klima, Energie und Agrarwirtschaft (BUKEA)",Organization,mailto:naturschutz@bukea.hamburg.de,,,,,,,,,,,,,,,,,,,,,,
122,7264bee1-e682-447c-918b-62357c864076,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “mountain” of the municipality of Achstetten based on an XPlanung dataset in version 5.0.,Inspire data set BPL “Mountain”,,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
123,68ed4f77-f81c-45f0-8b55-da95ca05c6c7,gdi-de,GDI-DE,de,"B-Plan No 14.A “Spreewaldseen” of 9.10.1975, district Uetze",No. 14.A “Spreewald lakes”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
124,97ad4164-4998-481e-b1c0-faf7de56c0a9,gdi-de,GDI-DE,de,"Atomic Feed) — Development Plan — Nordfelde I (1st change), City Twistringen","Atomic Feed) — Development Plan — Nordfelde I (1st change), City Twistringen",,,,,,,,,,,,,,,,,,,,,,,,,
125,2144e49a-1633-408c-8863-47072c9f1d69,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Altinger Straße” of the city of Sindelfingen from XPlanung 5.0. Description: Altinger Strasse;.",XPlanung dataset BPL “Altinger Straße”,,,,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
126,418ca225-f6da-4744-b453-a40cbc8b7c27,gdi-de,GDI-DE,de,WMS service with all existing building plans of the test municipality in XPlanung 5.0.,WMS XPlanung BPL of the Test Commune,,,,,,,,,,,,,,,,,,,,,,,,,
127,25e577a6-906e-4fc1-a483-f02d729430a4,gdi-de,GDI-DE,de,"WMS service of the building plan “6-1971-9 BPL Spottenberg”, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL 6-1971-9 BPL Spottenberg,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
128,4fd1e311-d05e-4654-a3b5-00f014829ba7,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “Lengefeldweg Weilimdorf” of the city of Stuttgart based on an XPlanung dataset in version 5.0.,Inspire data set BPL “Lengefeldweg Weilimdorf”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
129,8724d363-1f9c-4ba3-9117-bf553c704840,gdi-de,GDI-DE,de,WFS service of the development plan “Little Ried” of the town of Schelklingen from XPlanung 5.0. Description: Development plan Small Ried.,WFS XPlanung BPL “Small Ried”,,,,,,,,,,,,,,,,,,,,,,,,,
130,90d4e650-b806-4af6-af5d-5b734b752317,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “VE_Lerchenweg” of the city of Wiesloch from XPlanung 5.0. Description: Construction of residential buildings.",XPlanung dataset BPL “VE_Lerchenweg”,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
131,72b88d7b-b3db-4e83-8408-eb65ac1c84cc,gdi-de,GDI-DE,de,"The zoning plan (BPL) contains the legally binding stipulations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data are the development plan ""WA/WR ""Krautgartenäcker, Lochstück, Nußbaumäcker"" - 7th amendment"" of the town of Stutensee from XPlanung 5.0. Description: Origin B plan (=Resetting - replaces Origin B plan) and B plans 1st amendment or addition to 6th amendment available.","XPlanning data set BPL ""WA/WR ""Krautgartenäcker, Lochstück, Nußbaumäcker"" - 7th amendment""",,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
132,3345c663-0160-4522-b903-629ed5017b56,gdi-de,GDI-DE,de,WFS service of the INSPIRE-transformed “Sports Ground Baierthäusl Change” development plan of the city of Bruchsal based on an XPlanung dataset in version 5.0.,WFS INSPIRE BPL Sports Ground Baierthäusl Change,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
133,36ae274a-768b-42b4-a2ae-3dffd3c900eb,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Kleinfeldele — 2nd change” of the municipality of Riegel am Kaiserstuhl, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Kleinfeldele — 2nd change,,,,,,,,,,,,,,,,,,,,,,,,,
