,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.resource,catalog.title.nl,catalog.title.sv,publisher.homepage,catalog.title.en,catalog.title.fr,catalog.title.it,catalog.title.lv,catalog.title.es,catalog.title.ga,catalog.title.hu,catalog.title.pt,catalog.title.fi,catalog.title.sk,catalog.title.no,catalog.title.sl,catalog.title.ro,catalog.title.hr,category
75,cz-cuzk-km-775894,cuzk,,cz,"Cadastral map is a binding state map series of large scale. Its contents are points of minor horizontal geodetic control, planimetry and map lettering. It can have the form of digital map, analogue map or digitized map. More: Cadastral Notice No. 26/2007 Sb. as amended.",Cadastral map of the Czech Republic  - k.ú. Dělouš,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
76,cz-cuzk-coc-r-4342-1-003,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Lysec - 4342-1-003,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
77,cz-cuzk-com-r-3017-1-009,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Šenov - 3017-1-009,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
78,cz-cuzk-coc-r-4779-1-003,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Mnichovice - 4779-1-003,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
79,cz-cuzk-coc-r-5267-1-005,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Nové Dvory - 5267-1-005,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
80,parakoloy8hsh-ths-ylopoihshs-toy-proypologismoy-toy-dhmoy-korin8iwn-se-pragmatiko-xrono,data-gov-gr,,gr,Παρακολούθηση της υλοποίησης του προϋπολογισμού του Δήμου Κορινθίων σε πραγματικό χρόνο,Παρακολούθηση της υλοποίησης του προϋπολογισμού του Δήμου Κορινθίων σε πραγματικό χρόνο,Neuropublic,Agent,,,,,,Repository of data.gov.gr,,,,,,,,,,,,,,
81,alieia-ydatokalliergeies,data-gov-gr,,gr,Παρουσιάζονται οι αποφάσεις του Γ.Γ της Α. Δ. Α. σχετικά με την ΑΛΙΕΙΑ - ΥΔΑΤΟΚΑΛΛΙΕΡΓΕΙΕΣ στο Βόρειο Αιγαίο,ΑΛΙΕΙΑ - ΥΔΑΤΟΚΑΛΛΙΕΡΓΕΙΕΣ,,,,,,,,Repository of data.gov.gr,,,,,,,,,,,,,,
82,cz-cuzk-sm5-rb-blat70,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 in raster form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. The cartographic visualisation is solved automatically without manual works of a cartographer. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5 000 new form raster data - Blatná 7-0,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
83,cz-cuzk-zm10-rb-10020806,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 10020806",,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Transport
84,cz-cuzk-zm10-rb-10560864,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 10560864",,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Economy and finance
85,cz-cuzk-coc-r-6012-1-004,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Poplze - 6012-1-004,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
86,cz-cuzk-sm5-v-vmez33,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Velké Meziříčí 3-3,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
87,cz-cuzk-sm5-v-bran11,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Brandýs nad Labem 1-1,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
88,cz-cuzk-sm5-v-dobr76,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Dobříš 7-6,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
89,cz-00025712-cuzk_ds-md_cpx_737542,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
90,cz-cuzk-coc-r-9336-1-001,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Žandov - 9336-1-001,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
91,bdca822d-b5e5-4312-b53b-dae73e2843a2~~1,data-gov-lv,,lv,"Kadastra informācijas sistēmas telpiskie dati atbilst Eiropas Parlamenta un Padomes 2007.gada 14.marta direktīvas [2007/2/EK](https://eur-lex.europa.eu/eli/dir/2007/2/oj/?locale=LV) I pielikuma tēmai “Kadastrāli zemes gabali” un Eiropas Komisijas 2022.gada 21.decembra īstenošanas regulas [2023/138](https://eur-lex.europa.eu/eli/reg_impl/2023/138/oj), ar ko nosaka konkrētu vērtīgu datu kopu sarakstu un to publicēšanas un atkalizmantošanas kārtību, prasībām.

Pēdējās izmaiņas veiktas 2024. gada 5. jūnijā.",Kadastrālie zemes gabali (INSPIRE),Valsts zemes dienests,Organization,,https://data.gov.lv/dati/organization/01a11124-66a2-4691-a6c4-f491862887e1,,,,,,,data.gov.lv,,,,,,,,,,,
